par_cz,kid_race,par_pctile,shrunk_xkid_vscore2020,cz_name
13501,Pooled,-9,681.026178577378,Toledo
13501,White,50,682.8892148514797,Toledo
13501,White,-9,692.6890316205534,Toledo
13501,Asian,75,733.937037037037,Toledo
13501,Black,50,599.4635615259936,Toledo
13501,Hispanic,50,643.5412106212466,Toledo
13502,White,75,719.4772413793104,Defiance
13502,Black,25,610.375,Defiance
13502,Asian,50,718.925,Defiance
13502,Hispanic,-9,636.7183333333334,Defiance
13502,Hispanic,75,658.4746987951808,Defiance
13502,Pooled,-9,690.180270863836,Defiance
13502,Black,50,619.4708333333333,Defiance
13502,Pooled,75,714.3276971608833,Defiance
13502,Pooled,25,656.8117698343505,Defiance
13502,Pooled,50,685.5697334976169,Defiance
13502,Asian,75,730.35,Defiance
13502,Black,-9,620.0058823529412,Defiance
13502,Black,75,628.5666666666667,Defiance
13502,Asian,25,707.5,Defiance
13502,White,-9,695.6758564437195,Defiance
13502,Asian,-9,718.925,Defiance
13502,White,50,690.3549879551242,Defiance
13502,White,25,661.2327345309382,Defiance
13502,Hispanic,25,618.1020618556701,Defiance
13502,Hispanic,50,638.2883803254254,Defiance
13600,Asian,75,730.6551181102362,South Bend
13600,Pooled,75,707.7671736124827,South Bend
13600,AIAN,25,612.2878048780487,South Bend
13600,Hispanic,75,677.6178571428571,South Bend
13600,White,75,712.526948051948,South Bend
13600,Pooled,25,633.4477172851563,South Bend
13600,White,25,648.094387755102,South Bend
13600,Hispanic,-9,648.3643979057591,South Bend
13600,Hispanic,50,654.5293831168831,South Bend
13600,Black,75,624.8972602739726,South Bend
13600,Black,25,580.7564252336449,South Bend
13600,AIAN,50,633.8292682926829,South Bend
13600,Asian,25,712.4333333333333,South Bend
13600,AIAN,-9,633.829268292683,South Bend
13600,Asian,-9,723.889603960396,South Bend
13600,Black,50,602.8268427538087,South Bend
13600,Black,-9,589.7488372093023,South Bend
13600,Pooled,-9,674.5307402554864,South Bend
13600,AIAN,75,655.3707317073171,South Bend
13600,White,50,680.310667903525,South Bend
13600,Hispanic,25,631.4409090909091,South Bend
13600,Pooled,50,670.6074454488195,South Bend
13600,White,-9,687.4698412698413,South Bend
13600,Asian,50,721.5442257217848,South Bend
13700,White,75,709.7043726235742,Concord
13700,Asian,50,717.5226666666666,Concord
13700,Black,75,627.2849056603774,Concord
13700,AIAN,-9,639,Concord
13700,Hispanic,-9,654.720796460177,Concord
13700,AIAN,25,615.25,Concord
13700,Black,25,582.0018404907976,Concord
13700,Hispanic,50,661.7369801933728,Concord
13700,White,50,680.358033567157,Concord
13700,Pooled,-9,678.7509336890244,Concord
13700,Asian,-9,717.665306122449,Concord
13700,Asian,25,710.5333333333333,Concord
13700,Pooled,50,676.8128607608005,Concord
13700,Pooled,25,646.3607448107448,Concord
13700,Pooled,75,707.2649767108563,Concord
13700,White,25,651.0116945107399,Concord
13700,Hispanic,25,644.5015723270441,Concord
13700,AIAN,50,639,Concord
13700,Black,-9,593.1129629629629,Concord
13700,White,-9,683.6808465608466,Concord
13700,Hispanic,75,678.9723880597015,Concord
13700,Asian,75,724.5119999999999,Concord
13700,Black,50,604.6433730755875,Concord
13700,AIAN,75,662.75,Concord
13800,Asian,25,718.95,Wayne
13800,Black,75,639.8333333333334,Wayne
13800,Asian,75,722.5,Wayne
13800,AIAN,-9,638.1,Wayne
13800,White,25,650.4690476190476,Wayne
13800,AIAN,75,675.15,Wayne
13800,Hispanic,25,642.6121212121212,Wayne
13800,Pooled,25,649.1879884225759,Wayne
13800,Hispanic,50,659.6360606060606,Wayne
13800,AIAN,50,638.0999999999999,Wayne
13800,Pooled,-9,682.862860576923,Wayne
13800,Asian,-9,720.725,Wayne
13800,Pooled,50,677.9829459070742,Wayne
13800,Black,-9,612.7166666666667,Wayne
13800,AIAN,25,601.05,Wayne
13800,Pooled,75,706.7779033915724,Wayne
13800,White,-9,684.9504823151126,Wayne
13800,Hispanic,75,676.66,Wayne
13800,White,50,679.4520913770914,Wayne
13800,Asian,50,720.725,Wayne
13800,Black,50,612.7166666666667,Wayne
13800,Hispanic,-9,655.4603773584905,Wayne
13800,White,75,708.4351351351352,Wayne
13800,Black,25,585.6,Wayne
13900,Asian,25,703.4461538461538,Center
13900,Hispanic,50,658.0647407293429,Center
13900,Asian,75,717.9,Center
13900,Hispanic,-9,655.1920731707318,Center
13900,Black,50,601.1638961038961,Center
13900,White,25,636.9892004153686,Center
13900,AIAN,25,623.5,Center
13900,Black,25,586.2563636363636,Center
13900,Black,75,616.0714285714286,Center
13900,Pooled,75,692.3574474756977,Center
13900,White,75,695.4916442048517,Center
13900,Hispanic,25,642.3608247422681,Center
13900,Pooled,25,635.3581609195402,Center
13900,White,-9,672.4684102983244,Center
13900,AIAN,75,681.3,Center
13900,Hispanic,75,673.7686567164179,Center
13900,AIAN,-9,652.4,Center
13900,Asian,-9,710.6730769230769,Center
13900,Asian,50,710.6730769230769,Center
13900,Black,-9,601.2981981981982,Center
13900,Pooled,50,663.8578041976189,Center
13900,Pooled,-9,669.2453206562267,Center
13900,AIAN,50,652.4,Center
13900,White,50,666.2404223101101,Center
14000,Asian,25,713.2352941176471,Muncie
14000,Pooled,25,624.3994384449244,Muncie
14000,White,75,694.0478764478764,Muncie
14000,Hispanic,50,644.5587398373984,Muncie
14000,White,50,661.5348132239383,Muncie
14000,Pooled,50,657.2822631765347,Muncie
14000,Asian,-9,722.4382352941177,Muncie
14000,White,-9,665.7140522875817,Muncie
14000,AIAN,25,606.7,Muncie
14000,Asian,75,731.6411764705882,Muncie
14000,Black,75,614.8645669291338,Muncie
14000,Black,-9,592.5172804532577,Muncie
14000,Black,25,579.9592920353982,Muncie
14000,Black,50,597.411929482266,Muncie
14000,AIAN,-9,627.7666666666667,Muncie
14000,Hispanic,-9,639.2019801980198,Muncie
14000,Asian,50,722.4382352941177,Muncie
14000,Pooled,-9,660.3243433947472,Muncie
14000,Hispanic,75,673.0341463414634,Muncie
14000,Hispanic,25,616.0833333333334,Muncie
14000,AIAN,75,648.8333333333334,Muncie
14000,AIAN,50,627.7666666666667,Muncie
14000,White,25,629.02175,Muncie
14000,Pooled,75,690.165087908145,Muncie
14100,Hispanic,75,676.1310344827587,Fort Wayne
14100,Asian,75,735.2285714285714,Fort Wayne
14100,Pooled,75,714.2580334515966,Fort Wayne
14100,AIAN,75,687.4411764705883,Fort Wayne
14100,Black,75,622.1142857142858,Fort Wayne
14100,Asian,-9,728.3082352941176,Fort Wayne
14100,Black,25,582.2252252252252,Fort Wayne
14100,White,75,718.8615973741794,Fort Wayne
14100,AIAN,50,648.9000000000001,Fort Wayne
14100,Black,50,602.1697554697555,Fort Wayne
14100,AIAN,25,610.3588235294118,Fort Wayne
14100,White,25,655.9124463519313,Fort Wayne
14100,Pooled,25,644.6490645541884,Fort Wayne
14100,White,50,687.3870218630553,Fort Wayne
14100,Hispanic,25,638.5094594594594,Fort Wayne
14100,AIAN,-9,648.9,Fort Wayne
14100,Hispanic,50,657.3202469711091,Fort Wayne
14100,Asian,50,727.0587301587302,Fort Wayne
14100,Pooled,50,679.4535490028925,Fort Wayne
14100,White,-9,697.6048550724638,Fort Wayne
14100,Pooled,-9,688.1161159640461,Fort Wayne
14100,Asian,25,718.8888888888889,Fort Wayne
14100,Hispanic,-9,655.0401515151515,Fort Wayne
14100,Black,-9,594.1352290679305,Fort Wayne
14200,AIAN,75,658.7980392156862,Indianapolis
14200,Asian,-9,729.946138996139,Indianapolis
14200,AIAN,-9,635.1204081632653,Indianapolis
14200,Asian,75,737.1531847133758,Indianapolis
14200,Black,25,583.7624003984064,Indianapolis
14200,Asian,25,718.8529411764706,Indianapolis
14200,Hispanic,-9,655.6085714285714,Indianapolis
14200,Hispanic,75,680.8445628997868,Indianapolis
14200,White,25,635.4439407460289,Indianapolis
14200,White,50,669.6645679329349,Indianapolis
14200,Pooled,-9,669.73104862049,Indianapolis
14200,Pooled,25,623.3511011011011,Indianapolis
14200,Asian,50,728.0030629449232,Indianapolis
14200,AIAN,25,609.4276595744681,Indianapolis
14200,Pooled,50,661.0885058095772,Indianapolis
14200,Black,-9,594.1764059120404,Indianapolis
14200,White,-9,681.5380885780886,Indianapolis
14200,Pooled,75,698.8259105180533,Indianapolis
14200,Hispanic,50,656.6456669684844,Indianapolis
14200,Black,75,621.4757832898173,Indianapolis
14200,Hispanic,25,632.446771037182,Indianapolis
14200,White,75,703.8851951198408,Indianapolis
14200,Black,50,602.6190918441118,Indianapolis
14200,AIAN,50,634.1128493950771,Indianapolis
14300,Asian,75,734.1172413793104,Columbus
14300,Pooled,50,665.0854402811153,Columbus
14300,Black,25,588.2777777777778,Columbus
14300,Hispanic,25,626.1052631578947,Columbus
14300,Pooled,75,700.077919788453,Columbus
14300,White,75,701.1870967741935,Columbus
14300,White,50,665.531900659824,Columbus
14300,Asian,-9,720.3464285714285,Columbus
14300,Hispanic,75,676.0473684210526,Columbus
14300,Black,75,622.55,Columbus
14300,Pooled,25,630.0929607737776,Columbus
14300,White,25,629.8767045454546,Columbus
14300,Asian,50,719.8363984674329,Columbus
14300,Pooled,-9,668.5423244552059,Columbus
14300,Hispanic,50,651.0763157894737,Columbus
14300,Hispanic,-9,651.0763157894737,Columbus
14300,Black,50,605.4138888888889,Columbus
14300,White,-9,669.2516539440204,Columbus
14300,Black,-9,604.4058823529411,Columbus
14300,Asian,25,705.5555555555555,Columbus
14400,Black,25,595.3845070422535,Terre Haute
14400,White,50,668.0888307264624,Terre Haute
14400,Asian,-9,725.5120689655172,Terre Haute
14400,White,-9,670.6113394755492,Terre Haute
14400,Pooled,-9,668.4124300296345,Terre Haute
14400,Hispanic,50,652.0652258852258,Terre Haute
14400,Hispanic,-9,651.6703125,Terre Haute
14400,AIAN,50,640.95,Terre Haute
14400,Asian,75,733.441935483871,Terre Haute
14400,Black,-9,610.780701754386,Terre Haute
14400,Pooled,75,699.9756832298136,Terre Haute
14400,AIAN,25,609.9,Terre Haute
14400,Pooled,50,666.3885774242972,Terre Haute
14400,White,25,634.1911179173047,Terre Haute
14400,Hispanic,75,677.3396825396825,Terre Haute
14400,Asian,25,716.4074074074074,Terre Haute
14400,Black,75,636.2023255813954,Terre Haute
14400,Pooled,25,632.8014716187806,Terre Haute
14400,Hispanic,25,626.7907692307692,Terre Haute
14400,Asian,50,724.9246714456392,Terre Haute
14400,Black,50,615.7934163118244,Terre Haute
14400,White,75,701.9865435356201,Terre Haute
14400,AIAN,75,672,Terre Haute
14400,AIAN,-9,640.95,Terre Haute
14500,Hispanic,-9,655.6470238095238,Lafayette
14500,Asian,75,752.7338983050847,Lafayette
14500,Asian,50,739.5340920096852,Lafayette
14500,Asian,25,726.3342857142857,Lafayette
14500,Black,25,588.3529411764706,Lafayette
14500,White,75,709.3809987304275,Lafayette
14500,AIAN,-9,640.625,Lafayette
14500,White,-9,683.0454332552694,Lafayette
14500,White,25,640.9974999999999,Lafayette
14500,Hispanic,50,660.1082976208069,Lafayette
14500,Pooled,50,672.5821362400636,Lafayette
14500,Asian,-9,742.9042553191489,Lafayette
14500,AIAN,75,675,Lafayette
14500,Pooled,-9,679.1355581668626,Lafayette
14500,Hispanic,75,682.1522388059701,Lafayette
14500,Pooled,75,707.2647361138565,Lafayette
14500,AIAN,50,640.625,Lafayette
14500,Black,-9,604.767955801105,Lafayette
14500,Hispanic,25,638.0643564356436,Lafayette
14500,AIAN,25,606.25,Lafayette
14500,Pooled,25,637.8995363662707,Lafayette
14500,Black,50,612.3135673624288,Lafayette
14500,White,50,675.1892493652138,Lafayette
14500,Black,75,636.2741935483871,Lafayette
14600,Asian,25,715.6111111111111,Bloomington
14600,Black,25,589.3764705882353,Bloomington
14600,Pooled,25,644.7447230929989,Bloomington
14600,Asian,75,734.0037037037036,Bloomington
14600,White,75,708.7305405405406,Bloomington
14600,Black,50,615.5849019607842,Bloomington
14600,Hispanic,50,663.5329885057472,Bloomington
14600,Hispanic,75,682.9866666666667,Bloomington
14600,Asian,-9,724.8074074074074,Bloomington
14600,AIAN,25,623.3,Bloomington
14600,AIAN,-9,654.6,Bloomington
14600,White,50,677.1180377979456,Bloomington
14600,Black,75,641.7933333333333,Bloomington
14600,Asian,50,724.8074074074074,Bloomington
14600,Pooled,-9,677.1962245238891,Bloomington
14600,Black,-9,613.946875,Bloomington
14600,Pooled,75,707.1057784911718,Bloomington
14600,White,25,645.5055350553506,Bloomington
14600,AIAN,75,685.9,Bloomington
14600,Hispanic,-9,663.8627118644068,Bloomington
14600,Pooled,50,675.9252507920853,Bloomington
14600,AIAN,50,654.5999999999999,Bloomington
14600,Hispanic,25,644.0793103448276,Bloomington
14600,White,-9,678.5118871252205,Bloomington
14700,Pooled,50,679.6203619013993,Evansville
14700,AIAN,25,589.4,Evansville
14700,AIAN,50,622.7,Evansville
14700,Hispanic,-9,655.1255319148936,Evansville
14700,Hispanic,50,656.9004559963521,Evansville
14700,Pooled,75,715.9236237046632,Evansville
14700,AIAN,-9,622.7,Evansville
14700,Hispanic,75,677.7558139534884,Evansville
14700,Hispanic,25,636.0450980392156,Evansville
14700,Asian,-9,725.7923076923076,Evansville
14700,Black,25,584.2876132930513,Evansville
14700,Asian,25,718.3307692307692,Evansville
14700,Pooled,-9,687.056652360515,Evansville
14700,Asian,50,725.7923076923076,Evansville
14700,Black,75,631.6429530201342,Evansville
14700,Black,-9,598.9875,Evansville
14700,AIAN,75,656,Evansville
14700,White,25,648.2632369299222,Evansville
14700,White,-9,691.9338461538462,Evansville
14700,Pooled,25,643.3171000981355,Evansville
14700,White,50,683.4205224351002,Evansville
14700,White,75,718.5778079402783,Evansville
14700,Asian,75,733.2538461538461,Evansville
14700,Black,50,607.9652831565927,Evansville
14801,Hispanic,50,665.525,Olney
14801,Asian,25,701.2,Olney
14801,Pooled,75,721.7429936305732,Olney
14801,Hispanic,75,689.875,Olney
14801,Pooled,-9,686.2172073342737,Olney
14801,White,25,658.2322666666666,Olney
14801,Pooled,50,689.8597246633879,Olney
14801,Pooled,25,657.9764556962025,Olney
14801,White,50,690.901337414966,Olney
14801,Asian,-9,708.05,Olney
14801,White,75,723.5704081632653,Olney
14801,Hispanic,-9,665.525,Olney
14801,White,-9,686.945889387145,Olney
14801,Asian,50,708.05,Olney
14801,Asian,75,714.9,Olney
14801,Hispanic,25,641.175,Olney
14802,Pooled,75,714.715197568389,Vincennes
14802,Hispanic,75,687.95,Vincennes
14802,Asian,25,732.8,Vincennes
14802,Black,25,597.4,Vincennes
14802,White,75,716.5453074433657,Vincennes
14802,White,-9,678.0627980922098,Vincennes
14802,Asian,-9,737.6,Vincennes
14802,Pooled,25,641.2488235294118,Vincennes
14802,Hispanic,50,670.55,Vincennes
14802,Pooled,50,677.9820105489005,Vincennes
14802,Hispanic,-9,670.55,Vincennes
14802,Asian,75,742.4,Vincennes
14802,Pooled,-9,677.3780269058296,Vincennes
14802,White,25,640.903125,Vincennes
14802,Black,-9,627.175,Vincennes
14802,Black,75,656.95,Vincennes
14802,Hispanic,25,653.15,Vincennes
14802,Asian,50,737.5999999999999,Vincennes
14802,Black,50,627.175,Vincennes
14802,White,50,678.7242162216828,Vincennes
14900,AIAN,25,625,Gary
14900,Hispanic,25,642.8743879472693,Gary
14900,Black,25,585.1646616541353,Gary
14900,Pooled,25,632.0765463917526,Gary
14900,AIAN,75,665.9,Gary
14900,Asian,25,719.3111111111111,Gary
14900,AIAN,-9,645.45,Gary
14900,Hispanic,50,661.9855389213699,Gary
14900,Asian,50,727.8252525252526,Gary
14900,Pooled,50,666.4867482120995,Gary
14900,Hispanic,-9,662.7292307692308,Gary
14900,White,25,654.5319734345351,Gary
14900,White,50,683.172345619731,Gary
14900,Black,50,599.822101381561,Gary
14900,Pooled,75,700.8969500324465,Gary
14900,White,-9,694.808379101535,Gary
14900,Black,-9,594.0784302325582,Gary
14900,Asian,75,736.339393939394,Gary
14900,Black,75,614.4795411089866,Gary
14900,Asian,-9,730.3294117647059,Gary
14900,Pooled,-9,674.3116089207487,Gary
14900,Hispanic,75,681.0966898954704,Gary
14900,White,75,711.8127178049269,Gary
14900,AIAN,50,645.45,Gary
15000,AIAN,25,601.9,Canton
15000,Hispanic,-9,666.7358778625954,Canton
15000,Hispanic,75,700.3762295081967,Canton
15000,Black,25,582.2552147239263,Canton
15000,AIAN,75,682.6666666666666,Canton
15000,Asian,75,732.3588235294118,Canton
15000,Asian,50,722.7554987212277,Canton
15000,Black,75,632.7885714285715,Canton
15000,Pooled,25,652.0882305568339,Canton
15000,White,25,657.9605363984674,Canton
15000,Hispanic,25,637.4207142857143,Canton
15000,White,50,691.0763873724967,Canton
15000,Pooled,75,721.8244222689076,Canton
15000,Black,50,607.5218930762489,Canton
15000,Black,-9,594.5661252900233,Canton
15000,Hispanic,50,668.8984718969555,Canton
15000,Pooled,50,686.9563264128708,Canton
15000,White,75,724.192238346526,Canton
15000,AIAN,-9,642.2833333333333,Canton
15000,White,-9,693.5533262436488,Canton
15000,AIAN,50,642.2833333333333,Canton
15000,Pooled,-9,688.5415879639797,Canton
15000,Asian,-9,724.6087719298246,Canton
15000,Asian,25,713.1521739130435,Canton
15100,Asian,75,726.5714285714286,Lorain
15100,Asian,25,703.225,Lorain
15100,AIAN,50,642.0441176470588,Lorain
15100,White,25,648.7322335025381,Lorain
15100,Black,75,618.6513833992095,Lorain
15100,Hispanic,25,626.7746987951807,Lorain
15100,AIAN,75,671.935294117647,Lorain
15100,Pooled,75,707.3108035965158,Lorain
15100,AIAN,25,612.1529411764706,Lorain
15100,Black,50,600.109305144983,Lorain
15100,Pooled,-9,678.8294590163935,Lorain
15100,Pooled,50,673.124223128443,Lorain
15100,Hispanic,-9,645.8595180722891,Lorain
15100,Hispanic,50,650.6307228915663,Lorain
15100,White,50,680.5641817667489,Lorain
15100,White,75,712.3961300309597,Lorain
15100,Pooled,25,638.93764266037,Lorain
15100,AIAN,-9,642.0441176470588,Lorain
15100,Asian,-9,718.0818181818182,Lorain
15100,Black,-9,592.63125,Lorain
15100,White,-9,688.2773076923077,Lorain
15100,Hispanic,75,674.4867469879518,Lorain
15100,Asian,50,714.8982142857143,Lorain
15100,Black,25,581.5672268907563,Lorain
15200,Hispanic,-9,651.0555143160127,Cleveland
15200,Hispanic,25,632.3599830076465,Cleveland
15200,Pooled,75,717.6706160655237,Cleveland
15200,Black,25,584.1251251877817,Cleveland
15200,White,25,663.8270197966827,Cleveland
15200,Asian,25,734.5527415143603,Cleveland
15200,Pooled,25,640.8430877366487,Cleveland
15200,AIAN,75,672.0571428571428,Cleveland
15200,White,75,724.7198926250353,Cleveland
15200,Asian,-9,743.6294642857143,Cleveland
15200,Pooled,50,679.2568519010863,Cleveland
15200,White,-9,703.6753698224852,Cleveland
15200,Pooled,-9,685.5063451926774,Cleveland
15200,Black,50,603.2667062402998,Cleveland
15200,Asian,50,741.8722107571801,Cleveland
15200,AIAN,50,640.1474903474902,Cleveland
15200,Hispanic,50,657.2258307139784,Cleveland
15200,Black,-9,593.3448108724577,Cleveland
15200,AIAN,-9,635.7292307692308,Cleveland
15200,Asian,75,749.19168,Cleveland
15200,Black,75,622.4082872928177,Cleveland
15200,Hispanic,75,682.0916784203102,Cleveland
15200,AIAN,25,608.2378378378378,Cleveland
15200,White,50,694.273456210859,Cleveland
15300,Hispanic,25,631.2,Parkersburg
15300,Hispanic,75,670.8666666666667,Parkersburg
15300,Black,-9,619.951724137931,Parkersburg
15300,AIAN,-9,632.125,Parkersburg
15300,White,25,641.6414782608696,Parkersburg
15300,Pooled,25,641.253249475891,Parkersburg
15300,Asian,25,702.3,Parkersburg
15300,Pooled,50,674.3342366158208,Parkersburg
15300,Asian,50,712.125,Parkersburg
15300,White,75,708.9421509106678,Parkersburg
15300,Black,50,619.951724137931,Parkersburg
15300,Pooled,75,707.4152237557507,Parkersburg
15300,Asian,75,721.95,Parkersburg
15300,Black,25,608.1931034482759,Parkersburg
15300,White,-9,675.3356491532784,Parkersburg
15300,AIAN,25,599.4,Parkersburg
15300,AIAN,75,664.85,Parkersburg
15300,Hispanic,50,651.0333333333333,Parkersburg
15300,Pooled,-9,674.3757956448911,Parkersburg
15300,AIAN,50,632.125,Parkersburg
15300,Asian,-9,712.125,Parkersburg
15300,White,50,675.2918145857686,Parkersburg
15300,Hispanic,-9,651.0333333333333,Parkersburg
15300,Black,75,631.7103448275863,Parkersburg
15400,White,25,641.0968289085546,Zanesville
15400,Black,25,603.509900990099,Zanesville
15400,Black,75,651.6951219512196,Zanesville
